id	crop	tradeName	geneSource	gmTrait	developer	country	countryCode	food	feed	cultivation
207	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	New Zealand	NCL	2001	0	0
207	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Philippines	PHL	2003	2003	0
207	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Korea	ATF	2004	0	0
207	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	United States of America	USA	1998	1998	1997
266	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	United States of America	USA	1998	1998	0
208	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Australia	AUS	2001	0	0
208	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Canada	CAN	1999	1999	2001
208	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Japan	JPN	2003	0	0
208	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Mexico	MEX	2001	0	0
208	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	New Zealand	NCL	2001	0	0
208	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Philippines	PHL	2003	2008	0
208	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Korea	ATF	2004	0	0
208	Potato	Shepody NewLeaf&trade; Y potato	Bacillus thuringiensis,Potato Virus Y (PVY),Escherichia coli,Escherichia coli	Coleopteran insect resistance,Viral disease resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	United States of America	USA	1998	1998	1997
205	Potato	Superior NewLeaf&trade; potato	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Australia	AUS	2001	0	0
205	Potato	Superior NewLeaf&trade; potato	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Canada	CAN	1995	0	0
205	Potato	Superior NewLeaf&trade; potato	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Japan	JPN	2001	0	0
205	Potato	Superior NewLeaf&trade; potato	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Mexico	MEX	1996	0	0
205	Potato	Superior NewLeaf&trade; potato	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	New Zealand	NCL	2001	0	0
205	Potato	Superior NewLeaf&trade; potato	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Philippines	PHL	2003	2003	0
205	Potato	Superior NewLeaf&trade; potato	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Korea	ATF	2004	0	0
205	Potato	Superior NewLeaf&trade; potato	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	United States of America	USA	1996	1996	1995
206	Potato	Superior NewLeaf&trade; potato	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Canada	CAN	1995	0	0
206	Potato	Superior NewLeaf&trade; potato	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Mexico	MEX	1996	0	0
206	Potato	Superior NewLeaf&trade; potato	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	United States of America	USA	1996	1996	1995
408	Potato	Innate™ Snowden Potato	Solanum tuberosum,Solanum verrucosum,Solanum tuberosum,Solanum tuberosum	Modified starch/carbohydrate,Reduced Acrylamide Potential,Black Spot Bruise Tolerance	J.R. Simplot Co.	United States of America	USA	2016	2016	2016
402	Potato	Innate™ Russet Burbank Potato	Solanum tuberosum,Solanum verrucosum,Solanum tuberosum,Solanum tuberosum,Solanum venturii	Modified starch/carbohydrate,Reduced Acrylamide Potential,Black Spot Bruise Tolerance,Fungal Disease Resistance	J.R. Simplot Co.	United States of America	USA	2015	2015	2015
426	Potato	Ranger Russet Potato	Solanum tuberosum,Solanum verrucosum,Solanum tuberosum,Solanum tuberosum,Solanum venturii	Modified starch/carbohydrate,Reduced Acrylamide Potential,Black Spot Bruise Tolerance,Fungal Disease Resistance	J.R. Simplot Co.	United States of America	USA	2016	2016	2016
427	Potato	Atlantic Potato	Solanum tuberosum,Solanum verrucosum,Solanum tuberosum,Solanum tuberosum,Solanum venturii	Modified starch/carbohydrate,Reduced Acrylamide Potential,Black Spot Bruise Tolerance,Fungal Disease Resistance	J.R. Simplot Co.	United States of America	USA	2016	2016	2016
223	Rice	not available	Cryptomeria japonica,Escherichia coli	Anti-allergy,Antibiotic resistance	National Institute of Agrobiological Sciences (Japan)	Japan	JPN	0	0	2007
219	Rice	BT Shanyou 63	Bacillus thuringiensis,Bacillus thuringiensis	Lepidopteran insect resistance	Huazhong Agricultural University (China)	China	CHN	2009	2009	2009
220	Rice	Huahui-1	Bacillus thuringiensis,Bacillus thuringiensis	Lepidopteran insect resistance	Huazhong Agricultural University (China)	China	CHN	0	0	2009
216	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	United States of America	USA	2000	2000	1999
218	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Colombia	COL	2008	0	0
218	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	United States of America	USA	2008	0	2006
217	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Australia	AUS	2008	0	0
217	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Canada	CAN	2006	2006	0
217	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Colombia	COL	2008	0	0
217	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Honduras	HND	2011	0	0
217	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Mexico	MEX	2007	0	0
217	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	New Zealand	NCL	2008	0	0
217	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Philippines	PHL	2012	2012	0
217	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Russian Federation	RUS	2007	0	0
217	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	South Africa	ATF	2011	2011	0
217	Rice	Liberty Link&trade; rice	Streptomyces hygroscopicus	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	United States of America	USA	2000	2000	1999
221	Rice	not available	Escherichia coli,Bacillus thuringiensis	Lepidopteran insect resistance,Antibiotic resistance	Agricultural Biotech Research Institute (Iran)	Iran	IRN	2004	2004	2004
249	Rose	not available	Torenia sp.,Viola wittrockiana	Modified flower color	Suntory Limited (Japan)	Australia	AUS	0	0	2009
249	Rose	not available	Torenia sp.,Viola wittrockiana	Modified flower color	Suntory Limited (Japan)	Colombia	COL	0	0	2010
249	Rose	not available	Torenia sp.,Viola wittrockiana	Modified flower color	Suntory Limited (Japan)	Japan	JPN	0	0	2008
249	Rose	not available	Torenia sp.,Viola wittrockiana	Modified flower color	Suntory Limited (Japan)	United States of America	USA	0	0	2011
248	Rose	not available	Torenia sp.,Viola wittrockiana	Modified flower color	Suntory Limited (Japan)	Colombia	COL	0	0	2010
248	Rose	not available	Torenia sp.,Viola wittrockiana	Modified flower color	Suntory Limited (Japan)	Japan	JPN	0	0	2008
248	Rose	not available	Torenia sp.,Viola wittrockiana	Modified flower color	Suntory Limited (Japan)	United States of America	USA	0	0	2011
171	Soybean	not available	Glycine max,Escherichia coli,Escherichia coli	Modified oil/fatty acid,Antibiotic resistance,Visual marker	DuPont (Pioneer Hi-Bred International Inc.)	Australia	AUS	2000	0	0
171	Soybean	not available	Glycine max,Escherichia coli,Escherichia coli	Modified oil/fatty acid,Antibiotic resistance,Visual marker	DuPont (Pioneer Hi-Bred International Inc.)	Canada	CAN	2000	2000	2000
171	Soybean	not available	Glycine max,Escherichia coli,Escherichia coli	Modified oil/fatty acid,Antibiotic resistance,Visual marker	DuPont (Pioneer Hi-Bred International Inc.)	Japan	JPN	2001	2003	2007
171	Soybean	not available	Glycine max,Escherichia coli,Escherichia coli	Modified oil/fatty acid,Antibiotic resistance,Visual marker	DuPont (Pioneer Hi-Bred International Inc.)	New Zealand	NCL	2000	0	0
171	Soybean	not available	Glycine max,Escherichia coli,Escherichia coli	Modified oil/fatty acid,Antibiotic resistance,Visual marker	DuPont (Pioneer Hi-Bred International Inc.)	United States of America	USA	1997	1997	1997
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Argentina	ARG	2011	2011	2011
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Australia	AUS	2004	0	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Brazil	BRA	2010	2010	2010
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Canada	CAN	2000	2000	1999
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	China	CHN	2010	2010	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Colombia	COL	0	2012	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	European Union	EU	2008	2008	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	India	IND	2014	2014	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2001	2003	2006
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Malaysia	MYS	2012	2012	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Mexico	MEX	2003	0	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	New Zealand	NCL	2004	0	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Philippines	PHL	2009	2009	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Russian Federation	RUS	2008	2007	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Singapore	SGP	2014	0	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	South Africa	ATF	2001	2001	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	South Korea	ATF	2009	2009	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Taiwan	TWN	2007	0	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Thailand	THA	2013	0	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Turkey	TUR	0	2011	0
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	United States of America	USA	1998	1998	1996
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Uruguay	URY	0	0	2012
161	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Vietnam	VNM	2015	2015	0
165	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2002	2003	1999
165	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	South Africa	ATF	2001	2001	0
165	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	United States of America	USA	0	0	1996
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Argentina	ARG	2011	2011	2011
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Australia	AUS	2004	0	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Brazil	BRA	2010	2010	2010
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Canada	CAN	2000	2000	1999
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	China	CHN	2014	2014	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Colombia	COL	0	2012	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	European Union	EU	2012	2012	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	India	IND	2014	2014	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2001	2003	2006
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Malaysia	MYS	2014	2014	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Mexico	MEX	2003	0	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	New Zealand	NCL	2004	0	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Philippines	PHL	2011	2011	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Russian Federation	RUS	2008	2007	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Singapore	SGP	2015	0	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	South Korea	ATF	2011	2011	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Taiwan	TWN	2010	0	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Turkey	TUR	0	2015	0
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	United States of America	USA	1998	1998	1998
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Uruguay	URY	0	0	2012
166	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Vietnam	VNM	2015	2015	0
167	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	Japan	JPN	2002	2003	1999
167	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	South Africa	ATF	2001	2001	0
167	Soybean	Liberty Link&trade; soybean	Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Bayer CropScience (including fully and partly owned companies)	United States of America	USA	0	0	1996
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Argentina	ARG	2013	2013	2013
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Australia	AUS	2012	0	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Brazil	BRA	2009	2009	2009
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Canada	CAN	2012	2012	2012
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	China	CHN	2013	2013	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Colombia	COL	2012	2011	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	European Union	EU	2015	2015	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	India	IND	2014	2014	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Japan	JPN	2012	2013	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Malaysia	MYS	2013	2013	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Mexico	MEX	2011	0	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	New Zealand	NCL	2012	0	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Paraguay	PRY	0	0	2014
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Philippines	PHL	2010	2010	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Russian Federation	RUS	2012	2012	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	South Africa	ATF	2012	2012	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	South Korea	ATF	2013	2011	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Taiwan	TWN	2013	0	0
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	United States of America	USA	2012	2012	2014
158	Soybean	Cultivance	Arabidopsis thaliana	Sulfonylurea herbicide tolerance	BASF	Uruguay	URY	0	0	2014
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	Argentina	ARG	2015	2015	2015
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	Australia	AUS	2013	0	0
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	Brazil	BRA	2015	2015	2015
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	Canada	CAN	2013	2013	2013
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	Colombia	COL	2016	0	0
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	Japan	JPN	2014	2015	2015
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	Mexico	MEX	2014	0	0
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	New Zealand	NCL	2013	0	0
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	South Africa	ATF	2013	2013	0
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	South Korea	ATF	0	2014	0
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	Taiwan	TWN	2014	0	0
345	Soybean	not available	Delftia acidovorans,Zea mays,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	United States of America	USA	2014	2014	2014
254	Soybean	Enlist™ Soybean	Delftia acidovorans,Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Dow AgroSciences LLC	Australia	AUS	2011	0	0
254	Soybean	Enlist™ Soybean	Delftia acidovorans,Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Dow AgroSciences LLC	Brazil	BRA	2015	2015	2015
254	Soybean	Enlist™ Soybean	Delftia acidovorans,Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Dow AgroSciences LLC	Canada	CAN	2012	2012	2012
254	Soybean	Enlist™ Soybean	Delftia acidovorans,Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Dow AgroSciences LLC	Colombia	COL	2016	0	0
254	Soybean	Enlist™ Soybean	Delftia acidovorans,Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Dow AgroSciences LLC	Japan	JPN	2013	2013	2012
254	Soybean	Enlist™ Soybean	Delftia acidovorans,Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Dow AgroSciences LLC	Mexico	MEX	2012	0	0
254	Soybean	Enlist™ Soybean	Delftia acidovorans,Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Dow AgroSciences LLC	New Zealand	NCL	2011	0	0
254	Soybean	Enlist™ Soybean	Delftia acidovorans,Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Dow AgroSciences LLC	South Korea	ATF	0	2014	0
254	Soybean	Enlist™ Soybean	Delftia acidovorans,Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Dow AgroSciences LLC	Taiwan	TWN	2013	0	0
254	Soybean	Enlist™ Soybean	Delftia acidovorans,Streptomyces viridochromogenes	Glufosinate herbicide tolerance	Dow AgroSciences LLC	United States of America	USA	2011	2011	2014
353	Soybean	not available	Delftia acidovorans,Agrobacterium tumefaciens,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	Canada	CAN	0	0	2013
353	Soybean	not available	Delftia acidovorans,Agrobacterium tumefaciens,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	Japan	JPN	0	0	2014
353	Soybean	not available	Delftia acidovorans,Agrobacterium tumefaciens,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	Mexico	MEX	2014	0	0
353	Soybean	not available	Delftia acidovorans,Agrobacterium tumefaciens,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Glyphosate herbicide tolerance	Dow AgroSciences LLC	South Korea	ATF	2015	2016	0
